id,churn,promotion,phone,internet,security,streaming,unlimited,gender,marriage,city,churn_category,churn_reason,age,no_dependents,cltv,population,monthly_charge,extra_data_charge,long_charge,total_contact,noreferral,duration,download,total_service_issue
0511-JTEOY,1,Offer E,Yes,Yes,No,No,Yes,Female,No,Canyon Dam,Competitor,Competitor made better offer,41,0,5824,86,73.944,0,10.19,4,0,1,10,0
6532-YLWSI,1,Offer B,Yes,No,No,No,No,Female,Yes,Crescent Mills,Price,Price too high,25,0,4166,178,20.8,0,2006.05,0,1,53,0,0
5175-AOBHI,1,None,Yes,Yes,No,No,Yes,Female,No,Hamilton City,Dissatisfaction,Lack of self-service on Website,48,0,5246,1931,47.84,0,60.28,3,0,4,18,0
5174-RNGBH,1,None,Yes,Yes,No,No,No,Female,No,Live Oak,Dissatisfaction,Network reliability,27,0,5515,8695,68.9,472,223.29,3,0,9,76,3
7270-BDIOA,1,None,Yes,Yes,No,No,Yes,Female,No,Maxwell,Dissatisfaction,Limited range of services,60,0,4739,1146,93.6,0,268.18,3,0,22,25,0
9565-JSNFM,1,None,Yes,Yes,No,No,No,Male,No,Meadow Valley,Price,Lack of affordable download/upload speed,39,0,5437,301,73.268,494,1280.98,1,0,38,19,1
0607-DAAHE,1,Offer B,Yes,No,No,No,No,Male,No,Olivehurst,Price,Long distance charges,62,0,6265,6439,19.75,0,1389.13,3,0,53,0,0
9732-KPKBW,1,None,Yes,Yes,Yes,No,Yes,Male,No,Oroville,Price,Extra data charges,49,0,2771,28382,56.108,0,31.16,5,0,1,12,0
9560-ARGQJ,1,None,Yes,Yes,No,No,No,Female,No,Quincy,Dissatisfaction,Product dissatisfaction,40,0,2335,6189,84.24,171,206.72,1,0,16,13,1
5134-IKDAY,1,None,Yes,Yes,No,No,Yes,Female,Yes,Twain,Dissatisfaction,Service dissatisfaction,34,0,2123,73,72.592,0,11.08,3,1,1,14,1
5380-AFSSK,1,None,Yes,Yes,No,Yes,Yes,Female,No,Bella Vista,Other,Don't know,44,0,5435,899,97.656,0,232.25,1,0,5,11,0
8714-EUHJO,1,None,Yes,Yes,No,Yes,No,Female,Yes,Castella,Dissatisfaction,Poor expertise of online support,39,0,5219,228,94.796,419,1198.77,4,1,31,14,2
3721-CNEYS,1,None,Yes,Yes,No,No,No,Female,No,Douglas City,Dissatisfaction,Poor expertise of phone support,45,0,5390,960,73.788,40,30.66,3,0,2,29,2
2568-OIADY,1,None,Yes,Yes,No,Yes,No,Female,Yes,Escondido,Competitor,Competitor made better offer,26,0,4233,48690,103.48,1129,1342.73,2,1,37,30,1
1193-RTSLK,1,None,Yes,Yes,Yes,No,Yes,Female,No,Happy Camp,Competitor,Competitor offered higher download speeds,26,0,2157,1294,87.256,0,1374.84,1,0,38,53,0
5923-GXUOC,1,None,Yes,Yes,Yes,Yes,Yes,Male,No,Fallbrook,Competitor,Competitor made better offer,37,0,5035,42239,108.576,2.16,83.8,0,0,10,2,0
4432-ADRLB,1,None,Yes,Yes,No,No,No,Male,No,Fallbrook,Competitor,Competitor made better offer,46,0,4655,42239,46.436,9,49.8,2,0,2,12,0
8993-PHFWD,1,None,No,Yes,No,No,No,Female,No,Old Station,Competitor,Competitor had better devices,62,0,2088,182,26.26,18,0,3,0,3,30,1
1565-RHDJD,1,None,Yes,Yes,No,No,No,Female,No,Palo Cedro,Competitor,Competitor offered higher download speeds,21,0,5552,4931,87.412,253,166.88,2,0,4,76,1
3765-JXVKY,1,Offer E,Yes,Yes,No,No,No,Female,No,Paynes Creek,Competitor,Competitor offered more data,23,0,4692,433,77.688,0,44.11,1,0,1,76,1
7330-WZLNC,1,Offer E,Yes,Yes,No,No,Yes,Female,No,Red Bluff,Competitor,Competitor offered more data,25,0,5090,26438,94.432,0,7.45,5,0,5,56,0
6635-MYYYZ,1,None,Yes,Yes,Yes,Yes,No,Female,No,Trinity Center,Competitor,Competitor made better offer,59,0,2313,734,88.764,101,1290.3,4,0,30,4,0
5378-IKEEG,1,Offer E,No,Yes,No,No,No,Female,No,Eagleville,Price,Price too high,47,0,3351,132,37.18,0,0,5,0,1,2,0
6413-XKKPU,1,None,Yes,Yes,Yes,No,No,Male,Yes,Sierra City,Dissatisfaction,Service dissatisfaction,54,0,2544,348,92.976,369,326.23,0,1,17,24,0
1449-XQEMT,1,Offer E,Yes,No,No,No,No,Male,No,Susanville,Price,Long distance charges,33,0,4323,19440,19.8,0,45.36,3,0,3,0,1
2626-URJFX,1,Offer E,Yes,Yes,No,No,No,Male,Yes,Termo,Dissatisfaction,Network reliability,55,3,5691,72,52.936,142,34.32,2,1,4,63,1
2612-RRIDN,1,Offer E,Yes,Yes,No,No,No,Male,No,Westwood,Dissatisfaction,Limited range of services,25,0,3591,4158,84.24,222,86.48,1,0,4,65,0
4735-ASGMA,1,None,Yes,Yes,No,Yes,No,Male,No,Carnelian Bay,Competitor,Competitor had better devices,55,0,4997,1943,102.284,755,1044.42,1,0,26,30,2
3669-LVWZB,1,None,No,Yes,No,Yes,No,Male,No,Tahoma,Price,Long distance charges,20,0,4630,1291,53.04,199,0,3,0,5,65,1
6892-EZDTG,1,Offer E,Yes,Yes,No,No,No,Female,Yes,Kings Beach,Price,Extra data charges,55,0,2140,4806,95.316,55,87.24,3,1,4,15,1
9725-SCPZG,1,Offer E,Yes,Yes,No,Yes,No,Male,No,South Lake Tahoe,Price,Price too high,47,0,5086,33038,94.484,0,1.13,4,0,1,7,0
5884-GCYMI,1,Offer E,Yes,Yes,No,No,Yes,Male,No,San Diego,Competitor,Competitor made better offer,62,0,2847,28201,72.176,0,38.53,3,0,1,22,1
7853-GVUDZ,1,Offer E,Yes,No,No,No,No,Female,Yes,Los Angeles,Price,Long distance charges,55,1,4277,67852,20.15,0,3.09,7,1,1,0,0
3943-KDREE,1,None,Yes,Yes,No,No,No,Female,No,Los Angeles,Other,Don't know,48,0,2934,1957,77.948,294,455.78,3,0,26,16,0
9239-ZBZZV,1,Offer E,No,Yes,No,Yes,No,Female,No,Los Angeles,Competitor,Competitor had better devices,23,0,2240,101215,49.868,238,0,4,0,6,78,1
4398-HSCJH,1,Offer E,Yes,Yes,No,No,No,Female,No,Los Angeles,Competitor,Competitor offered higher download speeds,57,0,3155,9732,66.144,44,10.92,2,0,3,28,1
4430-UZIPO,1,Offer E,No,Yes,No,No,No,Male,No,San Diego,Competitor,Competitor made better offer,44,0,5825,4258,38.324,25,0,1,0,3,23,1
4855-SNKMY,1,Offer E,Yes,Yes,No,No,No,Female,No,Los Angeles,Competitor,Competitor made better offer,31,0,5955,44150,45.864,0,4.41,3,0,1,33,1
8008-HAWED,1,Offer D,No,Yes,No,Yes,No,Male,No,Los Angeles,Competitor,Competitor had better devices,38,0,4883,48727,52.78,50,0,3,0,14,7,2
1502-XFCVR,1,Offer B,Yes,Yes,Yes,Yes,No,Female,No,Los Angeles,Competitor,Competitor offered higher download speeds,57,0,5902,32562,110.708,799,869.42,4,0,58,13,0
9692-TUSXH,1,Offer D,Yes,Yes,Yes,Yes,Yes,Female,No,Los Angeles,Competitor,Competitor offered higher download speeds,23,0,5581,27866,99.892,0,642.6,1,0,18,29,2
7912-SYRQT,1,Offer E,Yes,Yes,No,No,No,Female,No,Los Angeles,Competitor,Competitor offered more data,35,0,5514,64672,78.104,138,132.93,1,0,7,25,0
8292-TYSPY,1,Offer D,Yes,Yes,No,No,No,Male,No,Los Angeles,Competitor,Competitor offered more data,55,0,4539,21739,57.2,262,81.7,0,0,19,25,0
1867-BDVFH,1,Offer D,Yes,Yes,No,No,Yes,Male,Yes,Los Angeles,Competitor,Competitor made better offer,35,0,5075,8115,77.324,0,100.54,6,1,11,21,2
2359-QWQUL,1,None,Yes,Yes,Yes,Yes,No,Female,Yes,Los Angeles,Competitor,Competitor made better offer,35,0,2371,3642,108.888,331,370.89,3,1,39,8,0
9103-TCIHJ,1,Offer D,Yes,Yes,Yes,No,Yes,Female,No,Los Angeles,Price,Price too high,60,0,4519,38128,57.928,0,609.9,5,0,15,9,0
4140-WJAWW,1,None,Yes,No,No,No,No,Female,No,Los Angeles,Price,Long distance charges,57,0,3799,21,19.85,0,30.85,3,0,5,0,1
6653-CBBOM,1,Offer E,Yes,Yes,No,No,No,Female,No,Compton,Dissatisfaction,Service dissatisfaction,57,0,5963,51387,73.112,0,15.92,1,0,1,12,1
6101-IMRMM,1,Offer E,Yes,Yes,No,Yes,No,Male,No,El Segundo,Dissatisfaction,Network reliability,53,0,3469,16041,98.28,109,99.48,3,0,6,19,3
8943-URTMR,1,Offer E,Yes,Yes,No,No,No,Female,No,Lawndale,Price,Lack of affordable download/upload speed,56,0,5082,33300,82.836,35,58.08,4,0,2,23,1
2955-PSXOE,1,None,Yes,No,No,No,No,Female,No,Topanga,Price,Price too high,48,0,3061,5451,20.2,0,43.52,1,0,1,0,0
7762-URZQH,1,None,Yes,Yes,Yes,Yes,No,Male,Yes,Venice,Dissatisfaction,Product dissatisfaction,30,0,5602,31021,110.292,3979,1551.66,3,0,66,57,1
6907-NZZIJ,1,None,Yes,Yes,No,Yes,Yes,Female,No,Santa Monica,Competitor,Competitor had better devices,54,0,4188,11509,103.116,0,480.6,3,0,36,8,3
2911-UREFD,1,None,No,Yes,Yes,Yes,No,Female,Yes,Santa Monica,Dissatisfaction,Lack of self-service on Website,50,0,5632,26099,58.136,306,0,4,3,39,14,0
3744-ZRRDZ,1,Offer D,Yes,Yes,No,No,No,Male,No,Torrance,Dissatisfaction,Network reliability,25,0,2902,40705,85.644,982,267.96,1,0,21,53,2
5673-TIYIB,1,Offer E,No,Yes,No,No,No,Male,No,Torrance,Other,Don't know,34,0,3620,17058,42.016,7,0,3,0,2,9,0
1602-IJQQE,1,Offer E,Yes,Yes,No,No,No,Female,No,Whittier,Competitor,Competitor had better devices,42,0,2220,26265,78.364,34,116.44,1,0,4,10,1
4628-WQCQQ,1,None,Yes,Yes,No,No,Yes,Male,No,Whittier,Competitor,Competitor had better devices,37,0,5928,19109,88.556,0,892.85,1,0,35,18,1
1644-IRKSF,1,None,Yes,Yes,No,Yes,No,Female,Yes,La Palma,Attitude,Attitude of support person,48,0,5080,15505,97.552,937,660.66,2,5,33,30,0
3705-PSNGL,1,Offer B,Yes,No,No,No,No,Male,No,Cerritos,Price,Long distance charges,49,0,5398,51556,20.4,0,1143,3,0,45,0,0
2606-RMDHZ,1,Offer E,No,Yes,No,No,Yes,Male,No,Lakewood,Competitor,Competitor had better devices,47,0,4667,27563,31.72,0,0,1,0,6,15,2
6861-OKBCE,1,Offer D,Yes,No,No,No,No,Female,No,Seal Beach,Attitude,Attitude of support person,62,3,4500,24180,20.1,0,363.66,4,0,11,0,0
9940-RHLFB,1,Offer E,Yes,Yes,No,No,No,Female,No,Sunset Beach,Competitor,Competitor made better offer,53,0,2176,1107,78.312,0,26.06,4,0,1,3,1
1383-EZRWL,1,Offer E,Yes,No,No,No,No,Female,No,Long Beach,Other,Moved,62,0,5595,35656,20.05,0,337.54,5,0,7,0,0
4759-TRPLW,1,Offer E,Yes,Yes,No,No,Yes,Male,No,Long Beach,Competitor,Competitor had better devices,40,0,4238,425,73.216,0,29.63,1,0,1,16,1
8563-IIOXK,1,Offer E,Yes,Yes,Yes,No,No,Male,Yes,Duarte,Competitor,Competitor offered higher download speeds,24,0,5651,27414,51.74,311,252.98,2,4,7,94,1
2982-VPSGI,1,Offer D,Yes,Yes,No,Yes,Yes,Female,Yes,South Pasadena,Competitor,Competitor made better offer,64,0,2120,23984,97.76,0,282.37,3,1,11,20,0
8199-ZLLSA,1,None,Yes,Yes,Yes,Yes,Yes,Male,No,Tujunga,Competitor,Competitor had better devices,53,0,6255,26753,123.084,0,1518.22,1,0,67,30,1
4625-EWPTF,1,Offer E,No,Yes,Yes,No,No,Male,No,Pasadena,Competitor,Competitor had better devices,55,0,4549,38460,31.668,9,0,3,0,8,4,2
5980-NOPLP,1,None,Yes,Yes,No,Yes,Yes,Female,Yes,Pasadena,Competitor,Competitor offered higher download speeds,19,0,5606,10253,99.944,0,494.56,4,4,44,65,1
9874-QLCLH,1,Offer D,Yes,Yes,Yes,Yes,No,Female,Yes,Northridge,Competitor,Competitor offered more data,38,0,2365,25751,108.368,279,83.47,1,1,17,16,0
6000-APYLU,1,None,Yes,Yes,No,Yes,No,Male,No,Valencia,Competitor,Competitor offered more data,39,0,3890,24977,84.032,57,183.06,2,0,9,8,0
0947-IDHRQ,1,None,Yes,Yes,No,No,No,Female,No,Woodland Hills,Competitor,Competitor made better offer,21,0,3949,36123,83.512,242,274.47,3,0,7,46,0
9048-JVYVF,1,None,Yes,Yes,No,Yes,No,Male,No,Fallbrook,Other,Don't know,48,0,3520,42239,72.124,13,106.92,2,0,3,7,0
1902-XBTFB,1,Offer D,Yes,Yes,No,No,No,Male,No,North Hollywood,Dissatisfaction,Lack of self-service on Website,39,0,5438,57146,92.976,260,870.76,2,0,22,13,1
2794-XIMMO,1,None,No,Yes,No,Yes,No,Male,Yes,Rancho Cucamonga,Price,Lack of affordable download/upload speed,61,0,5650,23079,62.868,446,0,2,1,53,14,1
8382-SHQEH,1,None,Yes,Yes,No,Yes,No,Female,Yes,Rancho Cucamonga,Price,Long distance charges,58,0,2656,12937,88.296,252,232,9,1,8,33,0
2983-ZANRP,1,None,Yes,Yes,No,No,Yes,Female,Yes,La Puente,Competitor,Competitor had better devices,27,0,5799,84965,76.492,9.45,17,1,1,2,65,1
7845-URHJN,1,None,Yes,No,No,No,No,Female,Yes,Hacienda Heights,Price,Price too high,24,0,4785,53686,20.15,0,90.8,3,1,8,0,0
3034-ZBEQN,1,None,No,Yes,No,No,No,Female,Yes,La Puente,Dissatisfaction,Product dissatisfaction,31,0,5995,30802,36.088,385,0,1,1,48,24,3
0302-JOIVN,1,None,Yes,Yes,No,Yes,No,Female,Yes,San Diego,Competitor,Competitor made better offer,47,0,2750,46086,105.196,59,135.04,0,1,8,7,0
5366-IJEQJ,1,Offer D,Yes,Yes,No,No,No,Male,No,San Diego,Other,Don't know,20,0,4115,46086,92.248,1145,110.8,2,0,20,65,0
1981-INRFU,1,None,Yes,Yes,No,No,No,Female,No,San Diego,Competitor,Competitor made better offer,44,0,5172,46086,82.94,30,16.64,2,0,2,18,0
4971-PUYQO,1,None,Yes,Yes,No,Yes,No,Female,No,San Diego,Competitor,Competitor made better offer,48,0,4464,46086,98.332,191,299.43,4,0,27,7,0
1527-SXDPN,1,None,Yes,Yes,No,Yes,No,Male,Yes,San Diego,Competitor,Competitor made better offer,63,0,4751,46086,100.1,1447,2422.68,5,1,52,29,0
8634-CILSZ,1,Offer A,Yes,Yes,No,Yes,Yes,Male,No,San Diego,Competitor,Competitor made better offer,52,0,6350,46086,108.888,0,1410.36,3,0,69,3,0
6682-QJDGB,1,None,Yes,Yes,Yes,No,No,Male,No,San Diego,Competitor,Competitor made better offer,20,1,2810,46086,57.46,1797,323.2,2,0,40,84,0
8780-IXSTS,1,None,Yes,Yes,No,No,No,Female,No,San Diego,Competitor,Competitor made better offer,53,0,5656,46086,93.704,16,6.9,0,0,6,3,0
9530-EHPOH,1,Offer D,Yes,Yes,No,No,No,Male,No,San Diego,Competitor,Competitor made better offer,60,0,3407,46086,55.9,85,165.33,2,0,11,14,0
0345-HKJVM,1,None,Yes,Yes,No,Yes,Yes,Female,No,San Diego,Other,Don't know,43,0,5800,46086,92.872,0,15.6,4,0,6,24,0
3049-SOLAY,1,None,Yes,Yes,No,Yes,No,Female,Yes,San Diego,Competitor,Competitor made better offer,21,0,4176,46086,99.008,135,69.78,1,5,3,46,1
3235-ETOOB,1,None,Yes,Yes,Yes,No,No,Male,Yes,San Diego,Competitor,Competitor made better offer,51,0,3683,46086,77.48,152,383.28,2,1,8,25,0
8058-INTPH,1,None,Yes,Yes,No,No,No,Female,No,San Diego,Competitor,Competitor made better offer,57,0,2119,46086,82.836,0,22.48,1,0,1,6,2
8821-XNHVZ,1,None,Yes,Yes,No,No,No,Female,Yes,San Diego,Competitor,Competitor made better offer,53,0,2943,46086,83.252,0,39.79,2,1,1,8,1
2082-OJVTK,1,None,Yes,Yes,No,Yes,Yes,Male,Yes,San Diego,Competitor,Competitor made better offer,25,0,5292,46086,92.768,0,116,0,1,29,53,0
5940-NFXKV,1,None,Yes,Yes,No,Yes,No,Male,Yes,San Diego,Competitor,Competitor made better offer,59,0,3427,46086,86.996,410,267.71,0,1,19,28,0
8053-WWDRO,1,None,Yes,No,No,No,No,Female,Yes,San Diego,Competitor,Competitor made better offer,62,0,5579,46086,19.5,0,190.2,3,1,6,0,0
9564-KCLHR,1,None,Yes,Yes,No,No,No,Male,No,San Diego,Competitor,Competitor made better offer,58,0,2180,46086,53.3,0,6.44,0,0,1,4,0
2082-CEFLT,1,Offer E,Yes,Yes,No,No,No,Male,No,San Diego,Competitor,Competitor made better offer,31,0,3037,46086,47.424,0,11.73,3,0,1,26,0
1213-NGCUN,1,Offer E,Yes,Yes,No,No,No,Female,No,San Diego,Dissatisfaction,Lack of self-service on Website,49,0,4248,46828,51.636,64,293.34,3,0,6,24,1
5688-KZTSN,1,None,Yes,No,No,No,No,Male,Yes,San Diego,Competitor,Competitor made better offer,59,3,4672,4258,20,0,467.1,2,1,15,0,1
2894-QOJRX,1,Offer C,No,Yes,No,No,No,Female,Yes,San Diego,Competitor,Competitor had better devices,19,0,5024,30206,35.36,768,0,1,1,25,90,4
3143-JQEGI,1,None,Yes,Yes,No,Yes,No,Female,Yes,San Diego,Competitor,Competitor made better offer,52,0,3740,74232,91.884,135,231.79,4,1,13,11,0
6386-SZZKH,1,None,Yes,Yes,No,Yes,Yes,Female,Yes,San Diego,Competitor,Competitor made better offer,38,0,5785,74232,112.268,0,316.05,6,1,49,11,0
3521-SYVOR,1,Offer C,Yes,Yes,No,Yes,No,Female,No,San Diego,Attitude,Attitude of support person,26,0,5554,74232,67.34,1829,120.99,2,0,37,78,2
9526-JAWYF,1,Offer C,Yes,Yes,No,No,No,Male,No,San Diego,Competitor,Competitor made better offer,49,0,3452,74232,93.392,654,162.24,3,0,26,28,1
5649-VUKMC,1,None,Yes,Yes,No,Yes,Yes,Female,No,San Diego,Competitor,Competitor made better offer,61,0,3538,74232,99.32,0,417.72,8,0,12,18,2
4919-IKATY,1,Offer E,Yes,Yes,Yes,No,Yes,Male,Yes,San Diego,Competitor,Competitor made better offer,64,0,5141,74232,87.88,0,184.4,7,3,5,9,0
9050-QLROH,1,None,Yes,Yes,No,Yes,No,Male,No,San Diego,Competitor,Competitor made better offer,26,0,2931,74232,94.328,463,514.62,1,0,18,29,0
0877-SDMBN,1,None,Yes,Yes,Yes,Yes,No,Female,No,San Diego,Competitor,Competitor made better offer,20,0,6117,74232,108.108,5075,2347.38,2,0,54,90,0
8065-YKXKD,1,None,Yes,Yes,No,No,No,Female,No,San Diego,Other,Don't know,39,0,5578,74232,77.74,232,56.3,2,0,10,29,2
9637-EIHEQ,1,None,Yes,Yes,No,No,No,Female,No,San Diego,Competitor,Competitor made better offer,20,0,4535,74232,52.832,0,22.82,3,0,1,30,0
9689-PTNPG,1,Offer E,Yes,Yes,No,No,No,Male,No,San Diego,Competitor,Competitor made better offer,42,0,5055,74232,83.46,48,78.06,4,0,2,33,0
9465-RWMXL,1,Offer C,Yes,Yes,No,No,No,Male,Yes,San Diego,Competitor,Competitor made better offer,62,0,5949,74232,82.056,294,722.24,5,1,32,12,1
2362-IBOOY,1,Offer C,Yes,Yes,No,Yes,Yes,Male,No,San Diego,Competitor,Competitor made better offer,22,0,5272,74232,88.14,0,1582.92,4,0,36,46,1
0843-WTBXE,1,None,Yes,Yes,No,No,Yes,Male,No,San Diego,Other,Don't know,38,0,4753,74232,88.868,0,870.79,0,0,53,32,0
5515-IDEJJ,1,Offer E,Yes,No,No,No,No,Male,Yes,San Diego,Competitor,Competitor made better offer,46,1,5441,74232,19.9,0,45.77,1,4,1,0,0
5376-DEQCP,1,None,Yes,Yes,No,No,No,Female,No,San Diego,Competitor,Competitor made better offer,48,0,4063,74232,73.424,0,27.12,3,0,1,25,0
9095-HFAFX,1,Offer E,Yes,Yes,No,No,Yes,Female,No,San Diego,Competitor,Competitor made better offer,61,0,3718,74232,84.24,0,101,1,0,5,25,0
2379-ENZGV,1,Offer E,Yes,Yes,No,No,No,Male,No,San Diego,Competitor,Competitor made better offer,61,0,3420,74232,88.244,68,235.92,4,0,6,13,3
2722-VOJQL,1,None,Yes,Yes,No,Yes,No,Male,No,San Diego,Other,Don't know,30,0,4870,74232,109.876,5522,1550.72,5,0,64,80,1
5228-EXCET,1,None,Yes,Yes,No,Yes,No,Male,No,San Diego,Competitor,Competitor made better offer,40,0,5964,74232,84.084,222,163.02,1,0,13,22,3
7394-FKDNK,1,Offer E,Yes,Yes,No,Yes,Yes,Female,Yes,San Diego,Competitor,Competitor made better offer,62,0,4971,74232,93.028,0,238.59,3,3,9,20,0
6331-LWDTQ,1,None,Yes,Yes,No,Yes,No,Male,No,Rialto,Dissatisfaction,Limited range of services,49,0,2457,18518,75.036,95,337.5,4,0,10,12,0
1597-FZREH,1,Offer E,Yes,Yes,No,Yes,No,Female,No,Shoshone,Price,Lack of affordable download/upload speed,39,0,3005,87,79.456,45,83.28,2,0,2,28,1
0727-IWKVK,1,Offer E,Yes,Yes,No,No,No,Male,Yes,Yermo,Price,Extra data charges,35,0,4748,1195,83.096,223,172.62,7,0,9,30,1
3512-IZIKN,1,Offer A,Yes,Yes,Yes,No,No,Female,Yes,San Bernardino,Dissatisfaction,Product dissatisfaction,57,0,5591,53636,67.912,1238,2986.9,7,1,70,26,1
6141-OOXUQ,1,Offer E,Yes,No,No,No,No,Male,No,San Bernardino,Dissatisfaction,Service dissatisfaction,43,0,5717,23146,19.65,0,17.25,3,0,1,0,1
7503-ZGUZJ,1,None,Yes,Yes,No,No,No,Male,No,Riverside,Dissatisfaction,Lack of self-service on Website,25,0,4261,38446,88.036,0,22.3,2,0,1,56,0
8718-PTMEZ,1,None,No,Yes,No,No,Yes,Female,No,Lake Elsinore,Other,Don't know,46,0,5131,38519,32.292,0,0,4,0,13,18,2
2207-OBZNX,1,None,Yes,Yes,Yes,No,No,Male,No,Aguanga,Attitude,Attitude of service provider,56,0,3736,2433,53.04,85,241.43,2,0,7,24,0
6142-VSJQO,1,None,Yes,Yes,No,No,No,Female,Yes,Homeland,Attitude,Attitude of support person,27,3,4599,4283,46.124,0,40.42,1,0,1,65,0
6437-UKHMV,1,None,Yes,Yes,No,No,No,Female,No,Moreno Valley,Attitude,Attitude of support person,31,0,3109,46214,82.888,105,202.44,3,0,7,18,0
1114-CENIM,1,None,Yes,Yes,No,No,No,Male,No,San Jacinto,Other,Don't know,43,2,5282,4456,57.2,557,361.8,3,0,54,18,0
6289-CPNLD,1,Offer C,Yes,Yes,No,Yes,No,Male,Yes,Temecula,Competitor,Competitor had better devices,33,0,5374,25655,76.856,96,1099.56,3,3,33,4,1
5536-SLHPM,1,None,Yes,Yes,No,No,No,Female,Yes,Temecula,Competitor,Competitor made better offer,38,0,4398,46171,80.86,178,1067.55,1,5,55,4,1
8837-VVWLQ,1,None,Yes,Yes,Yes,No,No,Female,No,Capistrano Beach,Other,Moved,35,0,4437,7465,88.348,47,258.48,3,0,8,7,0
2696-NARTR,1,None,Yes,Yes,No,No,No,Male,No,Corona Del Mar,Other,Moved,40,0,3634,13422,76.804,259,494.34,4,0,11,28,2
7614-QVWQL,1,None,No,Yes,No,Yes,No,Male,Yes,Costa Mesa,Other,Moved,57,0,5375,62069,53.872,152,0,4,2,49,6,1
1809-DMJHQ,1,None,Yes,Yes,No,No,No,Female,No,Newport Beach,Competitor,Competitor had better devices,56,1,4846,28687,47.84,33,119.45,0,0,5,15,0
6923-EFPNL,1,None,Yes,Yes,No,No,No,Male,No,Silverado,Competitor,Competitor had better devices,39,0,3865,1859,53.82,28,39.92,1,0,4,14,2
9574-RKJIF,1,Offer C,Yes,Yes,Yes,No,No,Male,Yes,Trabuco Canyon,Competitor,Competitor offered higher download speeds,52,0,2792,32268,98.176,199,865.5,3,1,30,7,0
2619-WFQWU,1,None,Yes,Yes,No,No,No,Female,No,Mission Viejo,Competitor,Competitor offered higher download speeds,34,0,3208,46227,72.956,0,2.24,0,0,1,7,0
0778-NELLA,1,None,No,Yes,No,No,Yes,Male,No,Anaheim,Competitor,Competitor offered higher download speeds,43,0,5352,68802,36.088,0,0,2,0,9,10,0
4614-NUVZD,1,None,Yes,Yes,No,Yes,No,Female,No,Anaheim,Competitor,Competitor offered more data,53,0,2075,36301,84.344,0,22.86,2,0,1,26,0
3803-KMQFW,1,None,Yes,No,No,No,No,Female,Yes,Brea,Attitude,Attitude of support person,25,2,3797,34055,20.55,0,37.92,1,1,1,0,0
6804-GDMOI,1,None,Yes,Yes,No,Yes,No,Female,No,Brea,Competitor,Competitor offered more data,39,0,4183,1408,110.864,1993,2515.03,2,0,61,31,1
9572-MTILT,1,None,Yes,Yes,Yes,No,No,Male,Yes,Fullerton,Competitor,Competitor made better offer,47,0,4508,46105,111.02,1438,2909.29,3,7,59,23,1
9611-CTWIH,1,None,Yes,Yes,No,Yes,Yes,Female,No,Garden Grove,Competitor,Competitor made better offer,56,0,3591,31428,93.028,0,48.45,3,0,3,14,0
0329-GTIAJ,1,None,Yes,Yes,No,Yes,No,Female,No,Garden Grove,Price,Price too high,40,0,4330,23481,101.816,25,90.54,0,0,3,8,0
6629-CZTTH,1,None,Yes,Yes,No,Yes,No,Male,No,Orange,Dissatisfaction,Product dissatisfaction,62,0,4629,18058,57.928,0,48.22,5,0,1,24,1
5364-EVNIB,1,None,Yes,Yes,No,No,Yes,Male,No,Orange,Dissatisfaction,Service dissatisfaction,61,0,5067,23172,82.992,0,401.44,1,0,13,3,1
5087-SUURX,1,None,No,Yes,No,No,No,Female,Yes,Yorba Linda,Dissatisfaction,Lack of self-service on Website,46,0,2601,20893,40.612,221,0,2,1,18,33,1
4929-BSTRX,1,None,Yes,Yes,No,No,No,Female,No,Oxnard,Price,Lack of affordable download/upload speed,61,0,2326,79736,55.692,0,1.59,5,0,1,15,0
2225-ZRGSG,1,Offer A,Yes,Yes,Yes,No,Yes,Female,Yes,Piru,Price,Long distance charges,38,0,6173,1459,97.656,0,383.6,1,1,70,15,0
5271-YNWVR,1,Offer A,Yes,Yes,Yes,Yes,No,Male,Yes,Santa Paula,Price,Extra data charges,48,0,4610,32511,117.676,1885,1609.56,2,1,68,24,0
6330-JKLPC,1,Offer D,Yes,Yes,No,No,Yes,Male,Yes,Somis,Dissatisfaction,Product dissatisfaction,42,0,5119,2966,83.72,0,126.5,1,3,11,30,1
4667-OHGKG,1,None,Yes,No,No,No,No,Male,No,Summerland,Dissatisfaction,Service dissatisfaction,61,0,4266,576,19.3,0,49.2,1,0,1,0,4
1660-HSOOQ,1,None,Yes,Yes,No,No,No,Male,No,Santa Barbara,Dissatisfaction,Lack of self-service on Website,60,0,5338,25771,51.636,0,4.18,5,0,1,9,0
7253-UVNDW,1,None,Yes,Yes,No,No,No,Female,No,Santa Barbara,Dissatisfaction,Network reliability,52,0,2793,12741,56.524,467,2079.2,3,0,46,19,5
7228-OMTPN,1,None,Yes,Yes,No,Yes,Yes,Male,No,Santa Barbara,Other,Don't know,32,0,2456,15757,91.988,0,196.56,2,0,4,16,1
2344-JMOGN,1,None,Yes,Yes,No,No,No,Male,Yes,Buttonwillow,Other,Don't know,54,0,3016,2078,98.644,62,157.23,2,1,9,7,0
3799-ISUZQ,1,None,Yes,Yes,No,No,No,Male,Yes,California Hot Springs,Dissatisfaction,Poor expertise of online support,49,0,3296,226,72.748,16,247.94,4,9,7,3,0
